Date,REV ($)
2022-08-20,"56,074.63"
2022-08-19,"53,125.34"
2022-08-18,"60,044.80"
2022-08-17,"61,295.47"
2022-08-16,"60,880.14"
2022-08-15,"63,273.13"
2022-08-14,"61,535.52"
2022-08-13,"66,295.18"
2022-08-12,"61,543.71"
2022-08-11,"60,259.00"
2022-08-10,"54,326.54"
2022-08-09,"59,868.28"
2022-08-08,"63,149.19"
2022-08-07,"59,921.81"
2022-08-06,"62,932.79"
2022-08-05,"59,203.07"
2022-08-04,"59,527.38"
2022-08-03,"55,806.29"
2022-08-02,"55,840.24"
2022-08-01,"56,932.47"
2022-07-31,"61,266.95"
2022-07-30,"60,272.92"
2022-07-29,"63,144.40"
2022-07-28,"52,712.22"
2022-07-27,"52,835.20"
2022-07-26,"49,574.51"
2022-07-25,"48,589.15"
2022-07-24,"56,862.36"
2022-07-23,"57,833.62"
2022-07-22,"66,333.24"
2022-07-21,"58,651.82"
2022-07-20,"62,065.68"
2022-07-19,"56,150.94"
2022-07-18,"47,780.44"
2022-07-17,"48,195.13"
2022-07-16,"47,835.63"
2022-07-15,"51,159.66"
2022-07-14,"50,404.64"
2022-07-13,"44,407.00"
2022-07-12,"43,053.86"
2022-07-11,"44,709.28"
2022-07-10,"56,739.41"
2022-07-09,"51,118.02"
2022-07-08,"46,847.85"
2022-07-07,"49,761.73"
2022-07-06,"40,617.16"
2022-07-05,"46,522.15"
2022-07-04,"44,733.41"
2022-07-03,"34,051.44"
2022-07-02,"43,006.69"
2022-07-01,"38,850.36"
2022-06-30,"39,720.73"
2022-06-29,"41,914.97"
2022-06-28,"53,425.31"
2022-06-27,"48,874.84"
2022-06-26,"57,416.33"
2022-06-25,"48,117.47"
2022-06-24,"44,590.39"
2022-06-23,"43,800.57"
2022-06-22,"44,618.04"
2022-06-21,"48,293.80"
2022-06-20,"45,342.88"
2022-06-19,"40,441.55"
2022-06-18,"34,902.12"
2022-06-17,"34,691.76"
2022-06-16,"34,067.68"
2022-06-15,"25,580.45"
2022-06-14,"22,017.51"
2022-06-13,"20,272.47"
2022-06-12,"30,735.53"
2022-06-11,"36,591.24"
2022-06-10,"38,002.06"
2022-06-09,"35,122.51"
2022-06-08,"37,124.43"
2022-06-07,"37,980.97"
2022-06-06,"31,644.04"
2022-06-05,"34,112.52"
2022-06-04,"39,641.77"
2022-06-03,"38,908.12"
2022-06-02,"38,139.66"
2022-06-01,"38,236.51"
2022-05-31,"40,132.68"
2022-05-30,"36,763.56"
2022-05-29,"34,907.66"
2022-05-28,"34,655.92"
2022-05-27,"32,974.02"
2022-05-26,"36,888.09"
2022-05-25,"38,080.32"
2022-05-24,"43,744.42"
2022-05-23,"49,377.05"
2022-05-22,"51,037.45"
2022-05-21,"52,081.20"
2022-05-20,"41,303.64"
2022-05-19,"48,645.80"
2022-05-18,"50,896.47"
2022-05-17,"45,169.77"
2022-05-16,"52,330.58"
2022-05-15,"52,665.23"
2022-05-14,"52,029.49"
2022-05-13,"42,577.36"
2022-05-12,"36,548.66"
2022-05-11,"52,853.02"
2022-05-10,"62,385.90"
2022-05-09,"73,669.64"
2022-05-08,"93,731.86"
2022-05-07,"100,622.50"
2022-05-06,"93,376.30"
2022-05-05,"110,824.04"
2022-05-04,"111,564.56"
2022-05-03,"108,013.39"
2022-05-02,"96,240.66"
2022-05-01,"73,641.83"
2022-04-30,"69,960.04"
2022-04-29,"84,369.24"
2022-04-28,"101,332.37"
2022-04-27,"106,533.22"
2022-04-26,"93,996.79"
2022-04-25,"101,002.37"
2022-04-24,"113,822.86"
2022-04-23,"130,283.86"
2022-04-22,"125,735.53"
2022-04-21,"132,290.77"
2022-04-20,"128,476.81"
2022-04-19,"123,051.28"
2022-04-18,"98,069.22"
2022-04-17,"111,346.08"
2022-04-16,"127,576.28"
2022-04-15,"130,476.89"
2022-04-14,"129,939.15"
2022-04-13,"121,781.14"
2022-04-12,"101,700.30"
2022-04-11,"108,329.11"
2022-04-10,"109,598.31"
2022-04-09,"73,291.78"
2022-04-08,"97,055.76"
2022-04-07,"98,285.33"
2022-04-06,"102,396.50"
2022-04-05,"150,092.56"
2022-04-04,"130,451.56"
2022-04-03,"145,360.95"
2022-04-02,"161,376.10"
2022-04-01,"147,419.30"
2022-03-31,"160,278.78"
2022-03-30,"153,901.06"
2022-03-29,"152,239.51"
2022-03-28,"147,647.53"
2022-03-27,"130,477.13"
2022-03-26,"129,247.31"
2022-03-25,"130,684.78"
2022-03-24,"127,121.48"
2022-03-23,"124,103.72"
2022-03-22,"119,022.86"
2022-03-21,"113,392.69"
2022-03-20,"117,107.98"
2022-03-19,"119,264.22"
2022-03-18,"117,151.67"
2022-03-17,"119,104.46"
2022-03-16,"108,112.60"
2022-03-15,"99,674.63"
2022-03-14,"97,942.23"
2022-03-13,"102,066.36"
2022-03-12,"105,351.77"
2022-03-11,"94,831.82"
2022-03-10,"84,446.61"
2022-03-09,"102,008.08"
2022-03-08,"100,377.48"
2022-03-07,"95,911.62"
2022-03-06,"106,694.18"
2022-03-05,"108,574.04"
2022-03-04,"106,827.26"
2022-03-03,"116,205.74"
2022-03-02,"117,052.69"
2022-03-01,"114,385.25"
2022-02-28,"106,137.85"
2022-02-27,"108,388.07"
2022-02-26,"113,586.28"
2022-02-25,"102,282.84"
2022-02-24,"83,944.83"
2022-02-23,"105,912.68"
2022-02-22,"100,277.07"
2022-02-21,"106,842.85"
2022-02-20,"91,952.26"
2022-02-19,"108,361.72"
2022-02-18,"115,952.80"
2022-02-17,"121,012.17"
2022-02-16,"128,723.79"
2022-02-15,"123,726.15"
2022-02-14,"119,582.47"
2022-02-13,"118,971.24"
2022-02-12,"116,803.48"
2022-02-11,"126,358.20"
2022-02-10,"136,056.26"
2022-02-09,"138,723.38"
2022-02-08,"140,479.27"
2022-02-07,"152,177.47"
2022-02-06,"151,538.70"
2022-02-05,"151,539.52"
2022-02-04,"139,318.70"
2022-02-03,"129,462.75"
2022-02-02,"128,090.05"
2022-02-01,"132,420.43"
2022-01-31,"120,061.72"
2022-01-30,"127,227.98"
2022-01-29,"123,211.25"
2022-01-28,"116,837.97"
2022-01-27,"113,800.23"
2022-01-26,"123,109.74"
2022-01-25,"122,221.08"
2022-01-24,"109,964.31"
2022-01-23,"124,318.21"
2022-01-22,"50,469.30"
2022-01-21,"62,056.18"
2022-01-20,"135,805.39"
2022-01-19,"143,547.55"
2022-01-18,"148,638.67"
2022-01-17,"156,132.89"
2022-01-16,"182,559.06"
2022-01-15,"181,455.32"
2022-01-14,"173,560.93"
2022-01-13,"188,152.04"
2022-01-12,"178,997.22"
2022-01-11,"173,433.81"
2022-01-10,"152,363.53"
2022-01-09,"162,904.05"
2022-01-08,"139,946.31"
2022-01-07,"98,511.62"
2022-01-06,"152,155.40"
2022-01-05,"190,840.48"
2022-01-04,"202,804.14"
2022-01-03,"184,425.85"
2022-01-02,"230,012.11"
2022-01-01,"226,172.28"
2021-12-31,"211,274.55"
2021-12-30,"216,963.34"
2021-12-29,"199,377.37"
2021-12-28,"225,523.89"
2021-12-27,"258,160.23"
2021-12-26,"277,502.02"
2021-12-25,"281,720.40"
2021-12-24,"263,794.74"
2021-12-23,"242,007.01"
2021-12-22,"232,407.91"
2021-12-21,"221,600.75"
2021-12-20,"199,951.70"
2021-12-19,"236,146.24"
2021-12-18,"232,399.87"
2021-12-17,"215,792.15"
2021-12-16,"240,194.75"
2021-12-15,"212,962.18"
2021-12-14,"161,557.75"
2021-12-13,"137,646.35"
2021-12-12,"194,941.81"
2021-12-11,"196,686.95"
2021-12-10,"201,461.65"
2021-12-09,"204,539.49"
2021-12-08,"225,705.74"
2021-12-07,"222,250.35"
2021-12-06,"213,385.30"
2021-12-05,"218,481.28"
2021-12-04,"181,698.64"
2021-12-03,"265,922.96"
2021-12-02,"245,434.66"
2021-12-01,"250,762.02"
2021-11-30,"240,705.56"
2021-11-29,"236,436.25"
2021-11-28,"232,475.57"
2021-11-27,"240,831.25"
2021-11-26,"220,239.12"
2021-11-25,"255,890.19"
2021-11-24,"260,331.73"
2021-11-23,"252,947.24"
2021-11-22,"268,319.55"
2021-11-21,"277,986.49"
2021-11-20,"275,944.87"
2021-11-19,"253,791.18"
2021-11-18,"240,524.69"
2021-11-17,"262,306.17"
2021-11-16,"270,968.13"
2021-11-15,"300,751.31"
2021-11-14,"297,360.79"
2021-11-13,"284,680.02"
2021-11-12,"260,910.36"
2021-11-11,"284,001.03"
2021-11-10,"268,095.11"
2021-11-09,"287,546.82"
2021-11-08,"286,970.52"
2021-11-07,"303,332.32"
2021-11-06,"297,623.11"
2021-11-05,"293,099.72"
2021-11-04,"294,732.15"
2021-11-03,"267,934.99"
2021-11-02,"243,791.98"
2021-11-01,"240,005.93"
2021-10-31,"235,130.92"
2021-10-30,"234,578.17"
2021-10-29,"236,196.87"
2021-10-28,"226,228.99"
2021-10-27,"221,244.24"
2021-10-26,"253,303.37"
2021-10-25,"250,196.82"
2021-10-24,"230,997.69"
2021-10-23,"230,722.80"
2021-10-22,"233,521.09"
2021-10-21,"204,912.52"
2021-10-20,"199,663.26"
2021-10-19,"192,988.13"
2021-10-18,"193,684.75"
2021-10-17,"195,620.52"
2021-10-16,"194,038.12"
2021-10-15,"192,023.18"
2021-10-14,"184,053.04"
2021-10-13,"175,344.56"
2021-10-12,"167,949.45"
2021-10-11,"165,560.83"
2021-10-10,"168,857.01"
2021-10-09,"176,247.81"
2021-10-08,"173,504.83"
2021-10-07,"154,134.11"
2021-10-06,"147,796.61"
2021-10-05,"154,638.86"
2021-10-04,"154,452.28"
2021-10-03,"162,156.20"
2021-10-02,"154,746.30"
2021-10-01,"142,407.95"
2021-09-30,"129,224.28"
2021-09-29,"129,413.52"
2021-09-28,"126,746.38"
2021-09-27,"135,096.26"
2021-09-26,"124,370.17"
2021-09-25,"129,927.26"
2021-09-24,"129,322.10"
2021-09-23,"140,301.46"
2021-09-22,"127,838.24"
2021-09-21,"127,356.74"
2021-09-20,"136,820.02"
2021-09-19,"158,962.37"
2021-09-18,"152,976.94"
2021-09-17,"140,631.69"
2021-09-16,"155,860.87"
2021-09-15,"112,137.14"
2021-09-14,"73,292.19"
2021-09-13,"140,266.52"
2021-09-12,"156,208.45"
2021-09-11,"161,371.70"
2021-09-10,"159,728.09"
2021-09-09,"174,720.10"
2021-09-08,"146,443.16"
2021-09-07,"148,281.50"
2021-09-06,"128,516.47"
2021-09-05,"120,420.02"
2021-09-04,"125,028.38"
2021-09-03,"122,845.39"
2021-09-02,"98,608.44"
2021-09-01,"90,645.45"
2021-08-31,"88,922.63"
2021-08-30,"78,054.62"
2021-08-29,"65,803.29"
2021-08-28,"64,120.61"
2021-08-27,"55,303.38"
2021-08-26,"49,208.46"
2021-08-25,"47,629.38"
2021-08-24,"51,162.83"
2021-08-23,"49,424.03"
2021-08-22,"49,760.26"
2021-08-21,"51,294.24"
2021-08-20,"48,798.72"
2021-08-19,"42,522.80"
2021-08-18,"41,640.54"
2021-08-17,"40,616.04"
2021-08-16,"37,041.03"
2021-08-15,"28,826.59"
2021-08-14,"26,571.49"
2021-08-13,"26,350.39"
2021-08-12,"25,674.00"
2021-08-11,"27,057.64"
2021-08-10,"25,769.95"
2021-08-09,"25,128.63"
2021-08-08,"24,576.80"
2021-08-07,"25,018.66"
2021-08-06,"24,783.52"
2021-08-05,"24,359.03"
2021-08-04,"22,792.64"
2021-08-03,"22,032.81"
2021-08-02,"22,127.09"
2021-08-01,"22,420.23"
2021-07-31,"20,956.35"
2021-07-30,"19,702.31"
2021-07-29,"13,755.91"
2021-07-28,"12,604.08"
2021-07-27,"11,209.57"
2021-07-26,"10,712.72"
2021-07-25,"9,615.48"
2021-07-24,"9,970.81"
2021-07-23,"9,459.30"
2021-07-22,"9,217.11"
2021-07-21,"8,825.72"
2021-07-20,"8,151.49"
2021-07-19,"8,551.06"
2021-07-18,"8,786.75"
2021-07-17,"8,993.90"
2021-07-16,"10,107.46"
2021-07-15,"10,377.51"
2021-07-14,"10,611.24"
2021-07-13,"10,752.29"
2021-07-12,"10,970.39"
2021-07-11,"11,086.57"
2021-07-10,"11,422.71"
2021-07-09,"11,597.30"
2021-07-08,"12,232.22"
2021-07-07,"12,932.74"
2021-07-06,"12,174.13"
2021-07-05,"12,257.14"
2021-07-04,"11,751.38"
2021-07-03,"11,478.42"
2021-07-02,"10,983.38"
2021-07-01,"11,733.38"
2021-06-30,"11,540.57"
2021-06-29,"12,073.73"
2021-06-28,"11,514.81"
2021-06-27,"10,849.36"
2021-06-26,"10,203.62"
2021-06-25,"11,083.83"
2021-06-24,"11,227.18"
2021-06-23,"10,771.41"
2021-06-22,"8,889.76"
2021-06-21,"10,865.35"
2021-06-20,"12,109.46"
2021-06-19,"12,969.86"
2021-06-18,"13,612.49"
2021-06-17,"14,329.88"
2021-06-16,"13,511.20"
2021-06-15,"13,825.11"
2021-06-14,"13,029.42"
2021-06-13,"12,575.88"
2021-06-12,"12,614.97"
2021-06-11,"13,724.59"
2021-06-10,"15,082.39"
2021-06-09,"15,291.87"
2021-06-08,"14,014.53"
2021-06-07,"15,582.52"
2021-06-06,"15,003.59"
2021-06-05,"15,641.55"
2021-06-04,"15,306.37"
2021-06-03,"14,690.81"
2021-06-02,"12,875.50"
2021-06-01,"12,008.91"
2021-05-31,"11,261.04"
2021-05-30,"9,126.45"
2021-05-29,"8,469.66"
2021-05-28,"9,370.36"
2021-05-27,"10,516.62"
2021-05-26,"10,563.12"
2021-05-25,"9,017.78"
2021-05-24,"10,634.01"
2021-05-23,"10,291.48"
2021-05-22,"13,561.22"
2021-05-21,"16,784.51"
2021-05-20,"17,068.20"
2021-05-19,"18,806.06"
2021-05-18,"21,223.38"
2021-05-17,"20,114.25"
2021-05-16,"20,218.34"
2021-05-15,"17,869.70"
2021-05-14,"18,389.50"
2021-05-13,"17,908.45"
2021-05-12,"19,391.89"
2021-05-11,"17,760.25"
2021-05-10,"18,337.46"
2021-05-09,"17,857.43"
2021-05-08,"17,183.51"
2021-05-07,"16,530.32"
2021-05-06,"16,655.04"
2021-05-05,"17,708.93"
2021-05-04,"19,109.05"
2021-05-03,"20,398.08"
2021-05-02,"21,859.54"
2021-05-01,"21,498.77"
2021-04-30,"20,870.89"
2021-04-29,"21,039.46"
2021-04-28,"22,296.49"
2021-04-27,"22,285.92"
2021-04-26,"23,448.27"
2021-04-25,"22,226.99"
2021-04-24,"19,536.59"
2021-04-23,"19,152.63"
2021-04-22,"19,482.05"
2021-04-21,"12,992.08"
2021-04-20,"11,252.21"
2021-04-19,"11,793.64"
2021-04-18,"9,989.73"
2021-04-17,"9,653.50"
2021-04-16,"9,702.60"
2021-04-15,"9,858.05"
2021-04-14,"9,643.57"
2021-04-13,"10,263.86"
2021-04-12,"10,577.48"
2021-04-11,"9,984.58"
2021-04-10,"10,405.26"
2021-04-09,"10,564.48"
2021-04-08,"9,875.29"
2021-04-07,"9,740.94"
2021-04-06,"9,030.95"
2021-04-05,"7,556.34"
2021-04-04,"8,763.32"
2021-04-03,"7,545.12"
2021-04-02,"6,376.06"
2021-04-01,"6,524.10"
2021-03-31,"6,767.56"
2021-03-30,"7,224.20"
2021-03-29,"6,719.19"
2021-03-28,"6,592.30"
2021-03-27,"5,858.29"
2021-03-26,"5,285.72"
2021-03-25,"5,131.44"
2021-03-24,"5,460.66"
2021-03-23,"5,590.71"
2021-03-22,"5,943.71"
2021-03-21,"5,185.15"
2021-03-20,"5,611.37"
2021-03-19,"5,616.09"
2021-03-18,"5,538.54"
2021-03-17,"5,158.85"
2021-03-16,"5,287.14"
2021-03-15,"5,665.81"
2021-03-14,"5,777.58"
2021-03-13,"5,670.37"
2021-03-12,"6,197.65"
2021-03-11,"6,004.20"
2021-03-10,"5,629.19"
2021-03-09,"5,820.88"
2021-03-08,"5,471.74"
2021-03-07,"5,528.54"
2021-03-06,"5,233.03"
2021-03-05,"4,965.03"
2021-03-04,"5,027.15"
2021-03-03,"4,640.42"
2021-03-02,"5,305.03"
2021-03-01,"5,921.82"
2021-02-28,"5,235.46"
2021-02-27,"6,016.28"
2021-02-26,"5,652.31"
2021-02-25,"7,295.29"
2021-02-24,"6,804.33"
2021-02-23,"3,640.54"
2021-02-22,"4,145.57"
2021-02-21,"5,989.82"
2021-02-20,"6,303.46"
2021-02-19,"5,617.18"
2021-02-18,"4,510.78"
2021-02-17,"4,054.44"
2021-02-16,"3,750.61"
2021-02-15,"3,687.02"
2021-02-14,"3,837.42"
2021-02-13,"4,036.02"
2021-02-12,"4,364.14"
2021-02-11,"4,261.24"
2021-02-10,"3,842.30"
2021-02-09,"3,749.53"
2021-02-08,"3,530.86"
2021-02-07,"3,061.86"
2021-02-06,"2,824.00"
2021-02-05,"3,103.25"
2021-02-04,"2,694.02"
2021-02-03,"2,399.77"
2021-02-02,"2,177.20"
2021-02-01,"1,928.30"
2021-01-31,"1,973.97"
2021-01-30,"1,726.69"
2021-01-29,"1,622.26"
2021-01-28,"1,672.15"
2021-01-27,"1,594.82"
2021-01-26,"1,692.60"
2021-01-25,"1,619.46"
2021-01-24,"1,545.83"
2021-01-23,"1,458.37"
2021-01-22,"1,327.96"
2021-01-21,"1,387.91"
2021-01-20,"1,382.31"
2021-01-19,"1,521.97"
2021-01-18,"1,558.89"
2021-01-17,"1,401.00"
2021-01-16,571.92
2021-01-15,221.91
2021-01-14,"1,481.35"
2021-01-13,"1,401.79"
2021-01-12,"1,466.12"
2021-01-11,"1,262.21"
2021-01-10,"1,427.55"
2021-01-09,"1,323.80"
2021-01-08,"1,174.87"
2021-01-07,991.97
2021-01-06,897.00
2021-01-05,971.72
2021-01-04,875.86
2021-01-03,676.41
2021-01-02,574.88
2021-01-01,495.86
2020-12-31,486.45
2020-12-30,503.44
2020-12-29,492.12
2020-12-28,415.83
2020-12-27,382.65
2020-12-26,409.33
2020-12-25,418.54
2020-12-24,383.92
2020-12-23,363.99
2020-12-22,408.35
2020-12-21,455.17
2020-12-20,484.24
2020-12-19,546.45
2020-12-18,503.66
2020-12-17,510.76
2020-12-16,513.63
2020-12-15,521.37
2020-12-14,491.44
2020-12-13,497.69
2020-12-12,487.64
2020-12-11,460.02
2020-12-10,499.78
2020-12-09,490.70
2020-12-08,562.98
2020-12-07,755.54
2020-12-06,770.26
2020-12-05,742.09
2020-12-04,537.18
2020-12-03,800.38
2020-12-02,667.15
2020-12-01,583.81
2020-11-30,675.72
2020-11-29,640.79
2020-11-28,630.48
2020-11-27,655.36
2020-11-26,648.84
2020-11-25,845.88
2020-11-24,836.57
2020-11-23,813.62
2020-11-22,771.50
2020-11-21,829.91
2020-11-20,806.73
2020-11-19,844.95
2020-11-18,853.30
2020-11-17,909.13
2020-11-16,903.61
2020-11-15,849.70
2020-11-14,805.57
2020-11-13,854.80
2020-11-12,818.93
2020-11-11,881.38
2020-11-10,889.83
2020-11-09,816.33
2020-11-08,797.29
2020-11-07,794.69
2020-11-06,605.29
2020-11-05,458.84
2020-11-04,379.35
2020-11-03,352.88
2020-11-02,375.16
2020-11-01,377.66
2020-10-31,361.32
2020-10-30,345.28
2020-10-29,365.24
2020-10-28,381.44
2020-10-27,411.04
2020-10-26,433.26
2020-10-25,445.53
2020-10-24,462.98
2020-10-23,460.66
2020-10-22,474.18
2020-10-21,456.52
2020-10-20,455.42
2020-10-19,482.42
2020-10-18,507.22
2020-10-17,500.79
2020-10-16,499.02
2020-10-15,476.93
2020-10-14,492.62
2020-10-13,534.55
2020-10-12,600.96
2020-10-11,568.36
2020-10-10,574.83
2020-10-09,578.40
2020-10-08,539.14
2020-10-07,514.53
2020-10-06,550.44
2020-10-05,583.88
2020-10-04,572.82
2020-10-03,207.63
